city,Date,Population Density,Household Density,Open Forest,Moderate Dense Forest,Very Dense Forest,AT_avg,CO_avg,NH3_avg,NO_avg,NO2_avg,NOx_avg,Ozone_avg,PM2.5_avg,PM10_avg,RH_avg,SO2_avg,SR_avg,Temp_avg,WS_avg,Confirmed,Recovered,Deceased
mumbai,2020-07-01,19652,16923,1.91,0,0,27.495,0.552,23.538,25.464,17.521,37.933,21.471,40.088,83.649,75.769,12.869,207.425,28.208,1.443,79145,44791,4631
mumbai,2020-07-02,19652,16923,1.91,0,0,27.307,0.545,23.197,26.158,17.299,38.389,21.643,39.731,84.744,76.433,13.745,189.886,28.378,1.351,80699,50691,4689
mumbai,2020-07-03,19652,16923,1.91,0,0,26.315,0.527,24.109,26.741,16.612,38.261,21.588,38.233,80.67,81.467,14.384,84.28,27.273,1.363,82074,52392,4762
mumbai,2020-07-04,19652,16923,1.91,0,0,26.069,0.521,23.149,24.766,16.876,36.599,22.33,38.344,81.089,82.111,12.623,73.412,27.178,1.57,83237,53463,4830
mumbai,2020-07-05,19652,16923,1.91,0,0,26.423,0.523,21.81,23.841,17.826,36.456,23.114,41.593,93.507,80.092,12.549,94.591,27.368,1.644,84524,55884,4899
mumbai,2020-07-06,19652,16923,1.91,0,0,27.262,0.508,21.874,24.225,18.308,37.093,23.158,42.031,97.983,77.207,12.766,147.692,28.373,1.616,85724,57152,4938
mumbai,2020-07-07,19652,16923,1.91,0,0,26.735,0.503,21.517,21.967,17.464,34.406,23.012,41.025,88.906,80.953,14.308,94.802,27.673,1.453,86509,58137,5002
mumbai,2020-07-08,19652,16923,1.91,0,0,27.228,0.516,21.294,22.432,16.816,34.133,21.764,39.515,96.495,79.669,14.516,179.826,28.153,1.383,87856,59238,5064
mumbai,2020-07-09,19652,16923,1.91,0,0,27.466,0.507,21.34,22.496,17.223,34.699,21.318,39.785,95.83,78.052,14.467,189.017,28.373,1.335,89124,60195,5132
mumbai,2020-07-10,19652,16923,1.91,0,0,27.864,0.501,21.465,21.629,16.697,33.277,21.466,39.29,96.647,76.423,14.525,208.914,28.763,1.397,90461,61934,5205
mumbai,2020-07-11,19652,16923,1.91,0,0,27.719,0.495,21.394,21.68,16.82,33.446,22.271,39.283,94.49,76.991,14.594,225.385,28.693,1.344,91745,63431,5244
mumbai,2020-07-12,19652,16923,1.91,0,0,26.074,0.524,21.626,23.919,17.982,36.834,22.06,39.077,87.407,81.499,14.55,111.803,26.863,1.27,92988,64872,5288
mumbai,2020-07-13,19652,16923,1.91,0,0,26.521,0.547,22.859,26.239,17.937,39.029,21.966,37.419,85.415,80.474,15.884,145.198,27.348,1.324,94146,65622,5335
mumbai,2020-07-14,19652,16923,1.91,0,0,26.191,0.555,22.856,29.495,18.04,42.134,21.162,37.705,85.061,81.047,14.665,108.142,27.193,1.301,95100,66633,5405
mumbai,2020-07-15,19652,16923,1.91,0,0,25.856,0.536,23.177,29.084,18.172,41.79,21.278,36.736,82.151,82.333,14.747,86.641,26.853,1.296,96474,67830,5467
mumbai,2020-07-16,19652,16923,1.91,0,0,25.712,0.522,22.544,26.826,18.17,39.787,22.039,36.125,81.993,82.514,14.781,87.45,26.798,1.481,97950,67830,5523
mumbai,2020-07-17,19652,16923,1.91,0,0,26.163,0.542,23.424,25.233,19.041,39.148,22.123,37.609,88.03,80.613,13.985,129.868,27.083,1.468,99164,69340,5585
mumbai,2020-07-18,19652,16923,1.91,0,0,27.05,0.539,22.62,25.698,18.182,38.673,21.635,38.412,90.061,78.043,13.899,201.148,28.023,1.372,100350,70492,5650
mumbai,2020-07-19,19652,16923,1.91,0,0,27.652,0.531,22.281,25.444,17.142,37.262,21.809,38.318,92.914,76.646,13.827,213.731,28.408,1.301,101388,71685,5714
mumbai,2020-07-20,19652,16923,1.91,0,0,27.858,0.524,21.974,25.223,16.854,36.794,21.945,39.629,94.154,75.12,13.793,191.451,28.693,1.269,102423,72648,5755
mumbai,2020-07-21,19652,16923,1.91,0,0,27.862,0.537,21.84,25.146,17.803,37.562,21.985,39.636,92.196,74.724,13.855,198.67,28.768,1.278,103368,73555,5817
mumbai,2020-07-22,19652,16923,1.91,0,0,27.907,0.544,21.546,25.499,17.844,37.988,22.559,39.523,88.566,74.205,14.24,204.676,28.823,1.269,104678,75118,5875
mumbai,2020-07-23,19652,16923,1.91,0,0,27.38,0.541,22.115,25.384,17.742,37.77,23.492,40.726,85.589,77.133,14.068,151.633,28.178,1.235,105923,77102,5930
mumbai,2020-07-24,19652,16923,1.91,0,0,27.085,0.603,22.381,27.353,19.297,41.395,21.831,42.266,89.88,77.283,14.299,112.367,27.878,1.17,106980,78259,5984
mumbai,2020-07-25,19652,16923,1.91,0,0,27.248,0.588,22.949,26.266,18.342,39.193,21.439,41.781,88.108,75.684,13.979,163.519,28.203,1.269,108060,78876,6036
mumbai,2020-07-26,19652,16923,1.91,0,0,27.155,0.56,23.698,26.58,18.491,39.461,22.078,41.867,84.725,76.794,12.241,190.898,27.813,1.363,109161,80238,6093
mumbai,2020-07-27,19652,16923,1.91,0,0,26.531,0.582,23.604,26.908,18.263,39.159,22.137,38.3,85.633,79.106,12.541,130.719,27.148,1.31,110182,81944,6132
mumbai,2020-07-28,19652,16923,1.91,0,0,26.158,0.64,24.229,32.148,18.959,45.867,21.707,40.113,88.637,81.015,12.3,102.846,27.238,1.276,110882,84411,6187
mumbai,2020-07-29,19652,16923,1.91,0,0,26.662,0.657,24.632,33.623,19.08,47.091,22.415,42.548,93.802,78.346,13.465,153.001,29.397,1.228,111991,85327,6247
mumbai,2020-07-30,19652,16923,1.91,0,0,26.817,0.611,24.101,28.337,18.439,41.225,22.51,39.788,96.942,77.791,13.637,141.039,29.397,1.216,113199,86447,6300
mumbai,2020-07-31,19652,16923,1.91,0,0,27.342,0.6,23.735,26.982,18.505,39.876,22.539,41.978,98.099,75.895,13.433,182.505,29.397,1.236,114284,87074,6353
mumbai,2020-08-01,19652,16923,1.91,0,0,27.507,0.564,23.258,25.426,18.743,38.601,22.265,41.388,93.26,75.197,13.121,174.561,29.397,1.371,115331,87906,6398
mumbai,2020-08-02,19652,16923,1.91,0,0,27.682,0.555,22.614,24.159,18.623,37.221,22.73,41.869,92.781,74.338,13.127,206.086,29.397,1.481,116436,88299,6447
mumbai,2020-08-03,19652,16923,1.91,0,0,27.035,0.551,21.926,22.814,18.351,35.684,22.902,39.26,85.602,77.088,12.984,193.692,29.397,1.456,117406,90089,6493
mumbai,2020-08-04,19652,16923,1.91,0,0,26.316,0.532,22.641,20.816,18.358,33.647,22.746,39.915,87.356,79.418,12.955,103.871,29.397,2.095,118115,90960,6549
mumbai,2020-08-05,19652,16923,1.91,0,0,26.137,0.519,21.197,20.566,17.711,33.251,22.533,38.5,86.687,81.127,12.78,67.265,26.378,1.752,119240,91673,6591
mumbai,2020-08-06,19652,16923,1.91,0,0,25.853,0.514,20.659,19.307,18.522,32.655,24.265,38.143,81.058,82.132,12.39,73.78,26.863,1.672,120150,92659,6648
mumbai,2020-08-07,19652,16923,1.91,0,0,26.626,0.53,20.057,21.153,17.638,33.76,23.695,39.543,89.703,80.628,12.575,132.298,27.498,1.427,121012,93898,6693
mumbai,2020-08-08,19652,16923,1.91,0,0,27.313,0.509,20.389,22.488,17.464,34.925,21.786,37.92,90.98,78.53,13.475,158.592,27.998,1.446,122316,95354,6751
mumbai,2020-08-09,19652,16923,1.91,0,0,27.788,0.499,20.347,23.227,16.995,35.19,21.422,39.173,92.942,77.073,13.177,162.547,28.313,1.4,123382,96586,6799
mumbai,2020-08-10,19652,16923,1.91,0,0,27.659,0.506,20.611,24.367,17.596,36.928,21.511,38.715,90.878,77.863,13.754,138.598,28.168,1.362,124307,97993,6845
mumbai,2020-08-11,19652,16923,1.91,0,0,27.341,0.496,20.468,23.298,17.881,36.138,21.667,39.252,90.718,78.558,14.18,98.773,27.953,1.38,125224,99147,6893
mumbai,2020-08-12,19652,16923,1.91,0,0,26.531,0.485,21.07,21.013,17.948,33.936,21.712,40.023,88.033,81.472,13.882,75.588,27.213,1.596,126356,100069,6943
mumbai,2020-08-13,19652,16923,1.91,0,0,27.038,0.486,20.446,20.649,17.884,33.492,21.422,40.322,86.142,79.528,13.046,110.841,27.768,1.536,127556,100954,6991
mumbai,2020-08-14,19652,16923,1.91,0,0,26.291,0.486,20.752,20.307,18.258,33.531,21.663,40.384,85.591,81.552,12.64,77.567,26.923,1.477,128535,101860,7038
mumbai,2020-08-15,19652,16923,1.91,0,0,26.918,0.482,20.178,18.398,17.564,30.944,21.793,39.406,89.289,80.197,12.528,116.823,27.528,1.544,127716,102749,7086
mumbai,2020-08-16,19652,16923,1.91,0,0,27.259,0.48,20.187,19.542,17.16,31.683,21.271,41.563,90.188,79.127,12.561,102.113,27.768,1.475,128726,103468,7133
mumbai,2020-08-17,19652,16923,1.91,0,0,26.63,0.491,20.475,20.961,17.426,33.366,21.154,42.648,86.631,81.02,12.463,96.615,27.353,1.49,129479,104301,7173
mumbai,2020-08-18,19652,16923,1.91,0,0,26.913,0.496,20.476,21.906,17.736,34.617,21.037,42.282,84.603,79.775,12.553,134.05,27.363,1.426,130410,105193,7222
mumbai,2020-08-19,19652,16923,1.91,0,0,26.972,0.505,20.651,23.323,18.183,36.061,21.7,41.942,86.454,79.242,13.277,139.651,27.673,1.416,131542,106057,7268
mumbai,2020-08-20,19652,16923,1.91,0,0,26.603,0.506,20.73,24.46,17.269,36.667,20.885,42.791,86.489,81.134,13.107,82.911,27.228,1.334,132822,107033,7314
mumbai,2020-08-21,19652,16923,1.91,0,0,26.259,0.495,20.027,23.533,17.121,35.587,20.787,42.687,84.205,82.133,13.163,75.382,26.913,1.474,134228,108268,7356
mumbai,2020-08-22,19652,16923,1.91,0,0,26.834,0.474,19.562,22.332,16.59,33.893,20.739,37.744,86.65,79.817,13.127,138.334,27.373,1.433,135362,109368,7388
mumbai,2020-08-23,19652,16923,1.91,0,0,27.343,0.575,19.432,21.621,16.307,32.905,26.222,37.466,96.856,75.212,12.235,152.638,27.873,1.437,136353,110059,7422
mumbai,2020-08-24,19652,16923,1.91,0,0,27.036,0.506,19.501,21.658,16.953,33.588,21.254,38.611,89.75,78.995,12.855,118.101,27.903,1.36,137096,111082,7442
mumbai,2020-08-25,19652,16923,1.91,0,0,27.449,0.566,19.797,25.413,17.344,37.625,21.408,38.858,89.684,77.095,12.944,150.713,28.168,1.347,137683,111962,7477
mumbai,2020-08-26,19652,16923,1.91,0,0,27.646,0.501,20.394,25.868,17.764,38.134,21.281,38.62,87.715,75.972,13.349,164.071,28.048,1.324,139537,112743,7505
mumbai,2020-08-27,19652,16923,1.91,0,0,27.399,0.488,19.798,23.826,17.138,35.669,21.231,39.781,88.243,76.698,12.981,149.906,27.993,1.358,140888,113577,7535
mumbai,2020-08-28,19652,16923,1.91,0,0,26.129,0.512,20.088,25.901,17.635,38.408,20.729,37.383,80.999,81.616,13.099,70.62,26.833,1.335,142108,114818,7565
mumbai,2020-08-29,19652,16923,1.91,0,0,25.986,0.526,20.736,28.43,17.898,41,20.739,38.325,81.172,82.426,13.339,70.029,26.663,1.597,143389,115500,7596
mumbai,2020-08-30,19652,16923,1.91,0,0,26.121,0.504,20.207,24.373,17.438,36.644,20.935,37.994,82.352,81.642,13.47,91.07,26.733,1.596,144626,116352,7626
mumbai,2020-08-31,19652,16923,1.91,0,0,26.698,0.495,19.909,22.218,17.25,34.439,21.376,41.932,87.261,79.479,12.909,125.425,27.308,1.458,145805,117268,7658
mumbai,2020-09-01,19652,16923,1.91,0,0,26.983,0.554,21.406,27.396,17.658,39.73,20.888,39.881,89.065,78.186,13.596,141.104,27.518,1.563,146947,118859,7693
mumbai,2020-09-02,19652,16923,1.91,0,0,27.604,0.612,23.098,30.064,19.205,43.747,22.945,44.606,99.907,75.747,13.213,175.844,28.148,1.304,148569,119702,7727
mumbai,2020-09-03,19652,16923,1.91,0,0,27.986,0.559,21.577,24.787,19.224,38.673,21.828,42.423,101.061,75.337,11.328,183.984,28.568,1.263,150095,120561,7764
mumbai,2020-09-04,19652,16923,1.91,0,0,28.151,0.642,23.087,24.225,22.674,41.433,22.841,46.495,104.659,74.9,11.812,176.175,28.808,1.278,152024,121671,7799
mumbai,2020-09-05,19652,16923,1.91,0,0,28.54,0.618,24.934,21.94,23.786,40.619,25.554,50.894,111.72,75.714,11.865,165.984,28.933,1.294,153712,122566,7832
mumbai,2020-09-06,19652,16923,1.91,0,0,28.529,0.633,22.817,22.546,20.642,38.168,22.822,59.173,131.626,76.564,11.69,121.161,29.148,1.233,155622,123478,7869
mumbai,2020-09-07,19652,16923,1.91,0,0,27.833,0.567,22.273,21.549,20.753,37.259,22.255,40.422,95.429,76.293,12.054,186.975,28.293,1.384,157410,125017,7900
mumbai,2020-09-08,19652,16923,1.91,0,0,28.351,0.567,23.408,24.354,20.007,39.292,21.1,41.89,96.222,74.435,12.207,215.4,28.903,1.316,158756,125906,7942
mumbai,2020-09-09,19652,16923,1.91,0,0,28.424,0.576,23.57,25.334,19.928,39.95,21.731,44.484,104.501,75.588,12.632,187.045,29.053,1.269,160744,126743,7985
mumbai,2020-09-10,19652,16923,1.91,0,0,28.241,0.588,24.106,23.64,20.669,39.223,22.056,44.917,96.998,75.2,12.518,212.519,28.988,1.262,163115,128112,8023
mumbai,2020-09-11,19652,16923,1.91,0,0,27.921,0.616,23.782,23.978,22.914,41.739,21.586,47.255,104.635,76.38,12.442,149.714,28.623,1.349,165306,129244,8067
mumbai,2020-09-12,19652,16923,1.91,0,0,27.216,0.566,27.555,23.325,20.46,38.589,21.24,40.643,93.282,78.299,12.291,145.315,27.928,1.506,167656,130016,8109
mumbai,2020-09-13,19652,16923,1.91,0,0,27.264,0.544,23.432,21.059,18.85,34.805,22.986,40.1,98.813,76.834,12.379,152.858,27.943,1.381,169741,130918,8150
mumbai,2020-09-14,19652,16923,1.91,0,0,26.988,0.56,22.823,26.389,18.764,39.931,20.481,41.567,91.492,77.628,11.773,115.618,27.773,1.314,172010,132347,8181
mumbai,2020-09-15,19652,16923,1.91,0,0,27.082,0.573,22.5,26.63,18.366,39.735,21.922,41.006,94.418,77.027,12.535,146.967,27.833,1.268,173596,134066,8230
mumbai,2020-09-16,19652,16923,1.91,0,0,27.199,0.61,21.489,28.515,20.821,43.825,22.55,42.846,103.459,76.877,13.187,130.158,27.653,1.236,175974,135563,8280
mumbai,2020-09-17,19652,16923,1.91,0,0,27.066,0.608,21.169,29.198,19.663,43.317,21.575,42.76,96.387,77.997,12.815,137.39,27.443,1.235,178385,136736,8323
mumbai,2020-09-18,19652,16923,1.91,0,0,26.833,0.663,21.261,32.6,19.175,46.32,21.429,44.976,98.924,78.14,13.227,109.086,27.383,1.193,180668,137664,8375
mumbai,2020-09-19,19652,16923,1.91,0,0,27.071,0.696,21.291,32.794,20.262,47.49,21.514,46.07,109.559,78.52,13.209,127.509,27.568,1.186,182203,142769,8425
mumbai,2020-09-20,19652,16923,1.91,0,0,27.835,0.686,21.884,27.023,21.667,43.023,22.816,45.654,103.054,74.561,13.776,153.068,28.358,1.264,184439,147807,8469
mumbai,2020-09-21,19652,16923,1.91,0,0,27.298,0.704,23.688,26.76,21.594,43.15,21.219,47.011,100.718,78.446,13.409,114.566,28.088,1.165,186276,150535,8505
mumbai,2020-09-22,19652,16923,1.91,0,0,26.433,0.695,24.454,27.641,21.299,43.836,22.288,48.095,100.506,81.456,12.919,81.502,27.258,1.27,187904,152204,8555
mumbai,2020-09-23,19652,16923,1.91,0,0,25.963,0.576,21.667,22.28,19.134,36.397,22.529,41.192,97.122,82.652,11.494,65.319,26.768,1.606,190264,154088,8604
mumbai,2020-09-24,19652,16923,1.91,0,0,26.81,0.634,22.035,25.449,21.416,41.823,21.132,44.092,92.157,79.403,11.371,117.039,27.513,1.406,192427,155638,8658
mumbai,2020-09-25,19652,16923,1.91,0,0,26.894,0.67,23.527,27.433,19.169,41.485,20.541,47.214,94.799,78.711,12.252,110.967,27.863,1.156,194303,156808,8706
mumbai,2020-09-26,19652,16923,1.91,0,0,27.783,0.57,23.435,23.172,19.38,37.336,21.832,43.768,101.636,72.86,11.553,176.397,28.278,1.286,196585,158749,8750
mumbai,2020-09-27,19652,16923,1.91,0,0,27.448,0.623,23.879,27.094,19.911,41.607,22.483,46.233,105.641,73.905,11.36,173.984,28.228,1.227,198846,162939,8794
mumbai,2020-09-28,19652,16923,1.91,0,0,27.478,0.664,24.435,27.66,20.655,43.005,21.876,46.795,106.522,74.052,11.978,171.202,28.073,1.212,200901,164882,8834
mumbai,2020-09-29,19652,16923,1.91,0,0,27.466,0.686,25.805,28.469,21.245,44.306,22.101,48.109,111.415,73.972,12.101,164.658,28.248,1.221,202614,167202,8883
mumbai,2020-09-30,19652,16923,1.91,0,0,27.639,0.647,24.382,25.947,21.256,41.912,21.368,47.314,109.699,73.495,11.502,192.692,28.343,1.278,205268,169268,8929
mumbai,2020-10-01,19652,16923,1.91,0,0,27.666,0.62,23.398,24.041,20.524,39.389,21.508,46.22,106.497,73.177,11.214,204.797,28.443,1.266,207620,170678,8972
mumbai,2020-10-02,19652,16923,1.91,0,0,27.805,0.644,22.767,23.635,21.155,39.556,22.039,50.151,110.339,74.835,11.301,148.115,28.533,1.241,210060,172029,9014
mumbai,2020-10-03,19652,16923,1.91,0,0,27.6,0.679,22.284,22.062,22.894,39.894,21.764,53.448,122.68,76.476,11.447,131.965,28.788,1.305,212462,173670,9060
mumbai,2020-10-04,19652,16923,1.91,0,0,26.611,0.652,22.947,21.934,23.451,39.967,22.934,47.938,95.989,77.698,11.447,110.094,29.397,1.25,213652,176017,9108
mumbai,2020-10-05,19652,16923,1.91,0,0,27.503,0.66,24.424,26.331,21.237,42.051,22.3,44.953,96.769,75.58,11.687,147.237,29.397,1.202,215488,179519,9155
mumbai,2020-10-06,19652,16923,1.91,0,0,27.666,0.694,25.473,28.179,22.07,44.634,22.363,48.851,108.756,74.999,11.906,167.654,29.397,1.241,217113,181485,9202
mumbai,2020-10-07,19652,16923,1.91,0,0,28.136,0.7,24.473,26.01,23.243,43.819,22.526,55.937,118.005,74.183,11.388,156.249,28.423,1.249,219961,183742,9248
mumbai,2020-10-08,19652,16923,1.91,0,0,28.215,0.707,25.232,23.925,22.465,41.185,22.209,56.548,121.633,75.337,11.443,120.637,28.768,1.249,222784,186675,9296
mumbai,2020-10-09,19652,16923,1.91,0,0,28.733,0.824,26.762,25.046,23.978,43.85,22.958,62.718,128.172,71.683,11.77,161.549,29.338,1.286,225073,189224,9343
mumbai,2020-10-10,19652,16923,1.91,0,0,28.248,0.886,29.507,25.343,25.254,45.404,22.773,70.308,137.954,74.695,11.723,145.962,29.073,1.207,227276,192096,9391
mumbai,2020-10-11,19652,16923,1.91,0,0,27.753,0.822,28.315,23.085,23.424,41.491,22.708,56.031,114.951,76.618,11.474,125.992,28.398,1.154,229446,193805,9433
mumbai,2020-10-12,19652,16923,1.91,0,0,27.563,0.826,28.142,25.512,22.283,42.167,21.85,58.334,119.258,78.073,11.516,98.652,28.133,1.135,231066,195773,9469
mumbai,2020-10-13,19652,16923,1.91,0,0,27.797,0.835,29.936,24.704,23.194,42.838,24.432,56.441,124.549,76.606,12.103,154.918,28.693,1.261,232391,198418,9507
mumbai,2020-10-14,19652,16923,1.91,0,0,27.424,0.903,28.852,26.699,25.561,47.201,23.447,59.139,114.482,77.164,13.65,117.287,28.243,1.217,234602,200768,9555
mumbai,2020-10-15,19652,16923,1.91,0,0,26.759,0.85,26.264,24.899,22.315,42.179,24.309,46.595,93.35,79.737,13.485,116.417,27.458,1.434,236721,204110,9601
mumbai,2020-10-16,19652,16923,1.91,0,0,27.574,0.885,26.125,28.143,23.303,46.069,21.874,45.036,95.125,74.697,13.851,127.722,28.168,1.301,238544,205567,9638
mumbai,2020-10-17,19652,16923,1.91,0,0,27.587,0.79,22.39,24.033,21.192,40.204,23.147,46.9,105.677,71.885,12.01,147.205,28.563,1.44,240335,207474,9739
mumbai,2020-10-18,19652,16923,1.91,0,0,27.477,0.808,22.773,25.776,19.884,40.514,22.58,45.515,106.38,73.664,11.843,162.503,28.268,1.304,241935,210782,9785
mumbai,2020-10-19,19652,16923,1.91,0,0,27.569,0.844,23.995,25.751,20,40.429,21.789,46.36,107.137,75.541,11.745,132.544,28.193,1.226,243169,212979,9819
mumbai,2020-10-20,19652,16923,1.91,0,0,27.917,0.928,25.141,26.593,21.897,42.863,21.897,49.103,108.709,76.591,11.525,124.364,28.693,1.221,244260,214375,9864
mumbai,2020-10-21,19652,16923,1.91,0,0,28.38,0.966,25.575,24.269,23.819,42.951,24.022,51.822,107.127,75.086,11.613,145.764,28.843,1.254,245869,215269,9912
mumbai,2020-10-22,19652,16923,1.91,0,0,27.698,1.01,27.046,24.793,25.185,44.887,23.423,54.888,109.597,76.091,11.063,146.243,28.373,1.257,247332,219389,9961
mumbai,2020-10-23,19652,16923,1.91,0,0,27.971,0.96,27.095,25.187,25.404,45.215,23.754,53.35,111.658,74.639,12.228,148.966,28.423,1.2,248802,220645,10009
mumbai,2020-10-24,19652,16923,1.91,0,0,27.89,0.779,24.888,29.6,21.256,45.678,23.533,57.401,115.371,77.122,11.605,146.232,28.753,1.296,250059,221538,10059
mumbai,2020-10-25,19652,16923,1.91,0,0,27.984,0.745,24.349,21.899,22.261,39.104,28.84,53.698,109.632,74.258,11.431,175.122,28.818,1.279,251281,222377,10105
mumbai,2020-10-26,19652,16923,1.91,0,0,27.998,0.812,27.462,22.138,27.212,44.332,26.094,57.034,113.226,72.087,10.925,143.479,28.518,1.195,252085,223586,10142
mumbai,2020-10-27,19652,16923,1.91,0,0,28.016,0.811,29.448,25.089,30.563,50.523,25.639,56.834,119.866,66.365,11.333,171.047,28.703,1.38,252886,223586,10165
mumbai,2020-10-28,19652,16923,1.91,0,0,27.971,0.891,29.593,23.552,31.18,49.71,28.509,59.893,125.314,69.9,11.43,137.905,28.708,1.227,254240,224170,10196
mumbai,2020-10-29,19652,16923,1.91,0,0,27.685,0.894,30.905,21.707,28.592,45.154,30.14,62.752,126.335,70.889,11.749,170.661,28.518,1.208,255360,225526,10229
mumbai,2020-10-30,19652,16923,1.91,0,0,27.73,0.973,28.714,21.865,27.459,44.254,29.181,61.139,123.947,69.853,11.707,172.178,28.658,1.381,256505,226687,10261
mumbai,2020-10-31,19652,16923,1.91,0,0,27.58,0.97,30.988,25.9,29.721,50.381,28.38,58.002,122.542,66.225,11.857,156.761,28.348,1.394,257497,227690,10293
mumbai,2020-11-01,19652,16923,1.91,0,0,27.52,0.842,30.456,26.044,31.034,51.818,27.14,57.311,118.882,65.399,11.753,160.243,28.253,1.278,258405,229025,10318
mumbai,2020-11-02,19652,16923,1.91,0,0,28.053,0.947,34.645,27.054,32.723,54.666,28.426,65.883,130.167,68.078,11.838,147.237,28.753,1.256,259111,230232,10348
mumbai,2020-11-03,19652,16923,1.91,0,0,28.042,0.933,32.508,24.241,31.26,50.195,28.685,69.596,142.713,67.67,11.805,135.648,28.838,1.358,259857,231409,10323
mumbai,2020-11-04,19652,16923,1.91,0,0,27.983,0.974,32.308,28.217,34.222,56.878,28.005,68.729,137.517,66.645,12.396,134.608,28.768,1.364,260840,233332,10352
mumbai,2020-11-05,19652,16923,1.91,0,0,27.822,0.902,36.582,26.087,33.956,54.991,30.66,65.576,131.481,64.225,11.949,132.164,28.608,1.295,261681,234551,10377
mumbai,2020-11-06,19652,16923,1.91,0,0,27.695,0.785,27.928,22.592,30.441,47.981,31.729,59.688,121.928,61.877,11.927,144.073,28.508,1.342,262473,234551,10399
mumbai,2020-11-07,19652,16923,1.91,0,0,27.217,0.884,34.823,24.88,32.471,52.333,28.373,63.16,131.522,65.723,11.732,130.353,28.358,1.278,263049,235385,10422
mumbai,2020-11-08,19652,16923,1.91,0,0,27.953,0.864,36.686,25.877,29.001,49.641,31.929,62.572,127.842,62.784,12.232,143.177,28.783,1.316,264545,235776,10445
mumbai,2020-11-09,19652,16923,1.91,0,0,27.603,0.894,37.234,28.116,33.074,56.017,28.901,67.836,127.64,62.855,12.349,136.676,28.628,1.274,265144,235776,10465
mumbai,2020-11-10,19652,16923,1.91,0,0,27.138,0.824,44.649,27.354,34.681,57.475,28.21,68.226,141.119,60.891,12.41,138.85,28.038,1.362,265679,238086,10484
mumbai,2020-11-11,19652,16923,1.91,0,0,26.776,0.828,45.775,25.51,33.837,54.587,29.52,72.587,142.452,57.574,12.155,138.447,27.778,1.345,266748,239674,10506
mumbai,2020-11-12,19652,16923,1.91,0,0,26.918,0.876,42.921,25.898,35.971,54.464,33.508,68.036,138.933,57.839,11.821,135.085,27.678,1.314,267606,241214,10525
mumbai,2020-11-13,19652,16923,1.91,0,0,27.644,0.966,39.397,32.412,34.898,62.158,28.748,60.748,131.795,63.304,11.684,138.262,27.873,1.193,268407,243244,10542
mumbai,2020-11-14,19652,16923,1.91,0,0,28.359,0.92,34.993,26.742,31.156,52.622,31.234,57.126,114.215,66.218,12.492,132.039,28.473,1.258,269133,244000,10558
mumbai,2020-11-15,19652,16923,1.91,0,0,28.364,0.969,33.949,24.938,28.729,48.027,29.313,70.249,131.202,70.322,11.747,135.913,28.558,1.204,269710,244843,10573
mumbai,2020-11-16,19652,16923,1.91,0,0,28.68,0.982,30.554,21.117,25.575,43.235,32.17,69.296,123.632,66.858,11.17,132.142,28.808,1.35,270119,245734,10585
mumbai,2020-11-17,19652,16923,1.91,0,0,28.672,1.017,33.662,22.701,30.997,46.765,31.069,65.615,131.798,67.527,11.57,131.629,28.753,1.273,270660,246927,10599
mumbai,2020-11-18,19652,16923,1.91,0,0,28.259,1.068,30.041,22.529,31.603,49.522,35.164,67.227,135.153,69.324,11.811,129.879,28.603,1.247,271531,248648,10615
mumbai,2020-11-19,19652,16923,1.91,0,0,27.947,1.04,31.416,22.239,32.915,47.942,34.895,68.035,137.707,67.358,11.404,130.926,28.243,1.237,272455,249357,10627
